L1;L2;L3;L4;T1;T2;T3;T4;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;R1;R2;R3;R4;R5;R6;I1;I2;I3;I4;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;E13;E14;E15;E16;E17;E18;E19;E20;E21;E22;B4;B5;B6
1,118627374;1,012808299;0,238519347;0,10576853;0,264271352;0,196507437;0,176756247;22,90246154;141,2924745;0,992972221;0,007026929;0,881704611;0,093502363;0,007077518;0,059408728;-0,126196018;-15,83254363;1,554133412;398026;82732;0,007027779;47,75499827;141,2924745;0,274912964;0,008479358;0,030173846;1,351979887;1,715394285;0,177021609;0;0;0;0,142857143;117680,8919;111,4;105,9;107,2;109,2;5,2;6;681,8329935;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
2,0861524;1,969855798;1,344317509;0,021218268;5,315250882;1,823986901;1,173140121;2,778602398;0,899365353;0,473508349;0,396513558;0,773443555;0,402692331;1,111895179;2,323887321;0,387791977;0,569686537;4,6833157;447074;870247;0,526491651;3,623311854;0,899365353;0,162395013;0,161625153;0,258416435;0,321311076;0,404038164;0,075359407;0;0;0;0,193548387;117680,8919;111,4;105,9;107,2;109,2;5,2;6;868,7005048;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,002151774;1,001375054;6,32E-05;0,00077672;7,467409537;7,459946904;7,220605215;-35,73667125;23,66026731;0,959448939;0,040539175;0,961513456;0,002064517;0,042264949;1,053642568;0,002147154;0,050911542;56,59950649;527564;34118;0,040551061;1,647859953;23,66026731;0,207068447;0,492406562;0,648014307;11,74980948;15,1897239;0,09501302;0;0;0;0,142857143;117680,8919;111,4;105,9;107,2;109,2;5,2;6;294,4481555;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,007936819;0,988726764;0,231603579;0,008649541;1,87081884;1,14162954;1,141527631;125,2530951;128,1817913;0,992257836;0,007729579;0,999925633;0,007873736;0,00780142;104,0923077;0,007667224;0,990393142;1,015886351;66505;6766;0,00774102;13,0188379;128,1817913;0,121348469;0,001099765;0,094986856;0,113804316;0,153709725;0,105302537;0;0;0;1,59226846;117680,8919;111,4;105,9;107,2;109,2;5,2;6;681,8329935;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
6,286931796;4,478211955;3,145284458;1,807170983;4,674755882;1,180044449;1,170969113;1,998819903;0,680764649;0,405032703;0,59495516;0,990221269;0,832716575;1,468936441;60,84299367;0,590967478;0,983564254;0,888283972;8158;490212;0,594967297;1,587929389;0,680764649;0,17776422;-0,001014916;0,009740802;-0,001733944;-0,002092972;0,09021552;0;0;0;0,4;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,00049409;0,788072114;0,000258084;0,212421975;1,901242692;1,458963506;1,458453382;2183,811648;1294,115271;0,999227868;0,000736378;0,999721576;0,000493708;0,000772729;2,773224044;0,000493846;0,639408867;1,004940618;105770;1005;0,000772132;8,943994789;1294,115271;0,064151513;0,000344268;0,087531898;0,413930348;0,512315271;0,059566961;0;0;0;1,59226846;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,327322667;0,88874971;0,042743032;0,419899074;6,030269429;3,843714829;3,465474476;9,728583123;2,28467543;0,695555917;0,304433247;0,923227135;0,227671218;0,437698934;3,965516755;0,24660369;0,747826056;3,671978514;82032;280931;0,304444083;3,078948978;2,28467543;0,30152519;0,065944509;0,113639056;0,169447302;0,212471658;0,011767255;0;0;0;0;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,9030128;0,702388386;0,344924401;0,195836493;4,991479769;2,359206435;2,073432411;34,4765524;18,86733706;0,949666128;0,050122091;0,85756067;-0,092105458;0,05300165;0,353370603;-0,107404014;-1,829890184;90,49253731;12126000;23767000;0,050333872;8,237840817;18,86733706;0,130559248;0,030602657;0,038490595;0,405646485;0,504565153;0,007577961;0;0;0;1,59226846;117680,8919;111,4;105,9;107,2;109,2;5,2;6;294,4481555;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,163855718;0,726762034;0,024514096;0,424950388;1,037225083;0,642940883;0,64113275;58,13477898;77,6056076;0,987277427;0,012299107;0,998863996;0,140627034;0,012885667;11,19866071;0,0115989;0,910703608;1,191509665;48697;15051;0,012721728;17,48044577;77,6056076;0,112065527;0,005631007;0,044791433;0,406750382;0,520031892;0,063092868;0;0;0;1;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;1;1;0
1,105545877;0,986759584;0,017623373;0,103878325;1,656238385;1,498739248;1,486881537;16,17924308;8,905862592;0,89904968;0,100937666;0,993297143;0,09482955;0,112285586;15,06078913;0,094883453;0,933602417;12261;36783;79826;0,10095032;7,015986659;8,905862592;0,077762759;0,042958641;0,045038983;0,439505925;0,461035135;0,02887036;0;0;0;1;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,885249633;0,789268207;0,308168282;0,095072159;2,784546476;1,255126212;0,825075152;2,734431962;3,069987862;0,754299022;0,021073909;0,667742932;-0,08655609;0,325734187;0,7394906;-0,129624868;-0,352282234;-57,02376452;-422318;827173;0,245700978;10,95954955;3,069987862;0,162647595;-0,11256501;-0,125317602;-0,458600559;-0,519509848;0,0261972;0;0;0;1,59226846;117680,8919;111,4;105,9;107,2;109,2;5,2;6;893,7803808;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,029059288;1,028272357;0,530778226;0,000448419;1,23283322;0,727958695;0,724506309;24,66382649;28,34643903;0,965924315;0,033964215;0,993993388;0,028069073;0,0352778;5,674032173;0,02823976;0,82375849;1038,5616;39603;32098;0,034075685;16,32870468;28,34643903;0,094255112;0,033872943;0,042910568;0,973954764;1,233815191;-0,047840385;0;0;0;0,125;117680,8919;111,4;105,9;107,2;109,2;5,2;6;294,4481555;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
2,70346622;1,655617947;0,323373659;0,977028974;6,575494523;2,708551638;2,642097467;-170,4036786;-53,66596299;1,018987595;-0,018996124;0,980923709;0,61808444;-0,018633785;-0,995350501;-0,038804125;2,004671218;0,920277785;68511;-22264;-0,018987595;2,231033613;-53,66596299;0,580298332;-0,02040153;0,079101825;0,793657923;0,266573841;0,160058925;0;0;0;0;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,364032293;0,243216441;0,052932284;0,08071923;2,411857422;1,226640666;0,872995846;-0,904972363;-1,99974341;2,000256656;-1,082094456;0,724184939;-1,265157633;-0,500064156;-3,626548354;-1,762079889;1,27574429;-1028,771159;-19654673;-42561366;-1,000256656;32,85345753;-1,99974341;-0,264784407;-0,474181063;-0,554958468;0,394579018;0,462237133;-0,495877379;1;0;0;3,555555556;117680,8919;111,4;105,9;107,2;109,2;5,2;6;940,5997274;0;1;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;2;1;1
0,83831165;0,326816523;0,019580101;0,48433629;3,151709524;1,258296301;1,243451122;-12,54072277;-6,906704064;1,169300422;-0,169310179;0,980238165;-0,189062256;-0,144786861;-8,566514894;-0,192873796;1,116733586;-2,251674711;-122687;-156159;-0,169299337;13,45957768;-6,906704064;0,138702148;-0,205561867;-0,158649821;1,017968865;1,134574376;-0,028031843;0;0;0;0,75;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;2;1;1
0,994859218;0,634004814;0,039796436;0,360146607;1,735747743;1,028683928;1,006185068;150,1528819;168,980683;0,994116979;0,005881488;0,989004762;-0,00511053;0,005917836;0,535051748;-0,005169052;-0,868978102;6,151634793;49859;38360;0,005883021;17,64678594;168,980683;0,042827763;0,006779139;0,011381274;0,774191867;1,088477581;0,014341335;0;0;0;0,2;117680,8919;111,4;105,9;107,2;109,2;5,2;6;85,08877767;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,776336756;0,350196985;0,161563312;0,402718718;13,83328483;3,74674026;3,463353124;-16,01304014;-5,877980907;1,205002852;-0,205014738;0,934661432;-0,26927671;-0,170126446;-3,13754737;-0,289239944;1,318720288;-42,23796328;-121941;-205002;-0,205002852;5,89139719;-5,877980907;0,269999111;-0,144448064;-0,170848526;0,502912167;0,603080431;-0,038938884;0;0;0;18;117680,8919;111,4;105,9;107,2;109,2;5,2;6;572,7125536;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,98258155;0,825227909;0,018226869;0,149586598;1,805880262;1,154203239;1,0664987;15,88855017;14,7361352;0,936452848;0,054429818;0,920048206;-0,016309907;0,067860398;0,794820672;-0,017830199;-0,258145435;20,39423077;2121;69763;0,063548063;11,2166085;14,7361352;0,165417064;0,001060946;0,002056916;-0,73956708;0,028912174;0,006171537;0;0;0;1,866666667;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,69363531;0,055598792;0,018262524;0,638034687;12,99885877;1,703282648;1,607600906;-7,270056769;-4,088609206;1,323770323;-0,323794564;0,918213838;-0,405556485;-0,244581947;-3,958742109;-0,441679779;1,252605492;-11,30239894;-154063000;-133564000;-0,323770323;13,53709687;-4,088609206;0,33719321;-0,444856238;-0,511629838;1,002934923;1,255532928;0,090383074;0;0;0;1,59226846;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;2;1;1
2,765782948;2,154790398;0,177957631;0,607686032;1,781118874;0,921547687;0,602870374;1,178445486;0,658266107;0,396960002;0,447866054;0,613846427;0,391903332;1,51914247;1,561655363;0,353321639;0,35965385;4,248957899;122319;503941;0,603038799;4,005506015;0,658266107;0,18864508;0,077995276;0,133737582;0,141556254;0,185982187;0,158705978;0;0;0;1,333333333;117680,8919;111,4;105,9;107,2;109,2;5,2;6;893,7803808;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
4,191603179;3,607483411;0,899590399;0,553469321;3,281592188;2,159189236;1,59604432;1,97834024;0,22042671;0,180614459;0,793867816;0,729787533;0,555680514;4,536655282;3,032375041;0,752510901;0,670225488;210,1380952;132387;1148976;0,819385541;1,327956261;0,22042671;0,109240888;0,069613978;0,095775377;0,083748486;0,114673414;0,098482565;0;0;0;0,04;117680,8919;111,4;105,9;107,2;109,2;5,2;6;85,08877767;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,123277463;0,701088051;0,00551156;0,421877622;4,656012304;2,826987353;2,806992741;57,36996326;23,73573684;0,959572662;0,023076017;0,995711745;0,109277379;0,042130565;9,424732736;0,03629348;0,893896195;7,312127237;7356;32619;0,040427338;4,678366551;23,73573684;0,648159312;0,003182552;0,011255219;0,063766516;0,194671817;0,045123922;0;0;0;0,461538462;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,978470768;0,529285249;0,090210015;0,444194072;4,708819678;2,359259374;2,201656041;167,5192139;105,0051265;0,990566494;0,008990202;0,953378943;-0,020977138;0,009523345;0,202344317;-0,039006055;-3,942071087;1038,5616;2409;5852;0,009433506;7,59743247;105,0051265;0,069578652;0,000703374;0,005555498;-0,73956708;0,411654135;0,019308845;0;0;0;0,235294118;106455,172;106,5;103,7;104,9;112,3;5,5;5,3;105,3189514;0;0;9,466666667;11,48333333;0,032309052;0,138188609;1436,184167;-0,009019002;1415,2975;-0,044642064;108,2583333;-0,029087757;53;-0,018518519;2;1;1
1,089285467;0,516273956;0,101880495;0,56838519;7,801463033;3,144252311;2,916482093;22,32549256;7,254458322;0,878851569;0,0867574;0,955925428;0,078354344;0,137846267;2,748668992;0,080625365;0,63618755;1,049705244;16916;59888;0,121146408;3,906652138;7,254458322;0,350553371;0,00081198;0,03702277;0,006194897;0,013374967;0,016887744;0;0;0;0,020408163;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,73378478;0,437040203;0,038635065;0,288925172;7,635651773;4,363208014;1,905563535;5,866200265;1,562230786;0,609715095;0,294163632;0,447399657;-0,162315438;0,640110289;0,706269748;-0,362797413;-0,415889612;8,54552742;362450;925611;0,390284905;4,251076965;1,562230786;0,669129022;0,111843037;0,169205923;-0,73956708;0,345756479;0,128507977;0;0;0;0,075;106455,172;106,5;103,7;104,9;112,3;5,5;5,3;57,78139574;0;0;9,466666667;11,48333333;0,032309052;0,138188609;1436,184167;-0,009019002;1415,2975;-0,044642064;108,2583333;-0,029087757;53;-0,018518519;0;0;0
2,808107573;1,15142053;0,076710793;1,637215234;2,983624929;1,161415115;1,155851568;18,23849226;15,70845557;0,940150064;0,059830427;0,996535189;0,641657335;0,063659982;17,27364865;0,056581168;0,942108351;1,055443292;62154;30678;0,059849936;3,999384385;15,70845557;0,233710517;0,003187192;0,131625733;0,049057957;0,106428059;0,116739588;0;1;0;3;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,868587752;1,435336609;0,928913927;0,40426792;47,56267897;12,73273249;11,29470233;26,08890832;0,91861489;0,47879066;0,497941606;0,889119701;0,413295271;1,088595461;4,700648749;0,461500336;0,787263407;11,31328411;815190;826737;0,52120934;0,641888414;0,91861489;0,097278802;0,456912844;0,652545093;0,6904215;0,89887703;0,048400932;0;0;0;0,8;117680,8919;111,4;105,9;107,2;109,2;5,2;6;673,0399251;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,867546369;0,830058825;0,11134077;0,000408242;4,791908884;3,743296324;1,612209638;2,852547755;1,022289697;0,505511005;-1,695761328;0,438548598;-0,066955907;0,978196301;0,880733387;-0,152690961;-0,135417386;1038,5616;-43406;304311;0,494488995;3,970825218;1,022289697;0,118227017;-0,086647992;-0,074436296;-0,166037376;-0,142636973;0,046088454;0;0;0;0,5;117680,8919;111,4;105,9;107,2;109,2;5,2;6;868,7005048;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,273732676;1,142798448;0,582880113;0,128771193;6,047224731;3,236106031;3,076434733;19,6336609;3,127987705;0,757751216;0,242238085;0,965172485;0,207421268;0,319694351;6,955458623;0,214904798;0,856228028;1038,5616;414189;226428;0,242248784;3,789696723;3,127987705;0,31599102;0,452916997;0,56816478;1,458185383;1,829230484;0,185497061;0;0;0;0,25;117680,8919;111,4;105,9;107,2;109,2;5,2;6;85,08877767;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,215990202;0,422051322;0,040757629;0,792562708;6,495003996;2,712204794;2,711592006;47,37322702;12,80462343;0,927562251;0,072362317;0,999785018;0,177586766;0,078096791;336,9561404;0,072240183;0,997032255;1,093417699;12442;38413;0,072439635;2,90624198;12,80462343;-0,015315898;0,001241148;0,018740732;0,021451071;0,027672923;-0,033775129;0;0;0;0,222222222;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;2;1;1
1,047607099;0,694838415;0,03285559;0,349334464;6,238437795;4,104406823;4,095657681;97,7735354;20,2476563;0,952935986;0,046589588;0,998302504;0,045366518;0,049388432;27,725545;0,045443658;0,963932179;4,208828523;42143;49601;0,047064014;3,080019464;20,2476563;0,035727502;0,020059349;0,044111936;-0,73956708;0,647769198;0,011580823;0;0;0;0;106455,172;106,5;103,7;104,9;112,3;5,5;5,3;57,78139574;0;0;9,466666667;11,48333333;0,032309052;0,138188609;1436,184167;-0,009019002;1415,2975;-0,044642064;108,2583333;-0,029087757;53;-0,018518519;1;1;0
1,086174578;0,353740396;0,006884391;0,713913416;15,44276836;4,55954495;4,549109084;59,46126461;11,33516767;0,918930976;0,072440869;0,998119465;0,079188489;0,088221015;43,10955519;0,079337686;0,976803287;1,873771651;53009;52335;0,081069024;2,794881771;11,33516767;0,067845563;0,033932754;0,094675581;-0,73956708;0,472322537;0,022577465;0;0;0;0,044444444;106455,172;106,5;103,7;104,9;112,3;5,5;5,3;57,78139574;0;0;9,466666667;11,48333333;0,032309052;0,138188609;1436,184167;-0,009019002;1415,2975;-0,044642064;108,2583333;-0,029087757;53;-0,018518519;0;0;0
1,117533448;1,114162573;0,271701472;4,26E-06;3,881911291;3,041913243;3,032905887;21,35054053;8,325255283;0,89276433;0,107216659;0,997694;0,10492967;0,120116437;46,4645799;0,105170291;0,97847823;16,33938608;75586;56408;0,10723567;3,866394606;8,325255283;0,116502608;0,115765215;0,157284877;0,986260814;1,257977592;0,053753784;0;0;0;2;117680,8919;111,4;105,9;107,2;109,2;5,2;6;294,4481555;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
2,279411965;0,976162082;0,72827403;1,202048692;36,06249316;4,577079944;3,603908575;6,022061631;0,55176952;0,355574403;-0,5263878;0,804405434;0,451505017;1,812350924;3,29470093;0,557966185;0,696482315;-57,31361761;-291669;402709;0,644425597;1,785103965;0,55176952;0,234419613;-0,59128435;-0,70904967;-0,603974582;-0,736906145;-0,220228334;0;0;0;0;117680,8919;111,4;105,9;107,2;109,2;5,2;6;572,7125536;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,003434277;0,831090298;0,091618054;8,29E-05;3,705193834;2,535920616;2,460137755;84,09336247;35,45510964;0,972569003;0,027419648;0,975907935;0,003340067;0,028204679;1,138590541;0,00342136;0,121721142;5,761452745;13960;24170;0,027430997;6,214950735;35,45510964;0,024715228;0,013249129;0,020756127;0,368680182;0,477327265;-0,012207025;0;0;0;0,2;117680,8919;111,4;105,9;107,2;109,2;5,2;6;294,4481555;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,016252719;0,745217068;0,011669934;0,255690783;8,220106559;5,697316587;5,614551205;264,0967471;37,87027122;0,974273398;0,025711466;0,989486558;0,015824653;0,026405937;2,447019868;0,015374802;0,591339648;1,311728541;55473;17007;0,025726602;2,456812454;37,87027122;0,076982271;0,018612963;0,099127964;0,612453696;0,77560746;0,018210295;0;0;0;0,083333333;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,991992702;0,497948605;0,261309708;0,490649807;4,873777681;1,304032715;0,247764736;0,296783941;0,241057907;0,194235825;0,010517073;0,191629674;-0,001546822;4,148380832;0,996776043;-0,013599935;-0,003234384;4,357284137;121163;8330488;0,805764175;9,588176436;0,241057907;0,038877196;0,008159664;0,012010124;0,009881534;0,011206546;0,037422321;1;0;0;3,111111111;117680,8919;111,4;105,9;107,2;109,2;5,2;6;893,7803808;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,065537563;1,052691131;0,096411482;7,36E-05;0,331139107;0,322027879;0,321823109;6,772023264;14,99760817;0,937490051;0,023842559;0,998930865;0,061440813;0,066677299;58,46714888;0,061505927;0,982896378;8,948173322;52660;96997;0,062509304;14,68367808;14,99760817;0,059860765;0,01001514;0,014255137;0,381424168;0,482231409;0,007018553;0;0;0;0,5;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,575593502;1,344119439;0,309344802;0,173614607;4,572150096;3,441731709;2,988358302;8,337644672;1,054550901;0,513275626;0,48612009;0,808713742;0,295438115;0,948270965;2,544481648;0,36531853;0,606992646;1038,5616;401161;968160;0,486724374;1,781486637;1,054550901;0,655797798;0,124553114;0,174316306;0,296065733;0,414354032;0,079463714;0;0;0;0,171428571;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
4,788323304;4,387492633;0,076363972;0,003668261;2,454646344;2,126478109;1,086698467;1,230049757;0,133522033;0,117793946;0,490231429;0,507136473;0,401225397;7,489400663;1,789960113;0,767727324;0,441328333;1038,5616;57395;2077732;0,882206054;1,183459643;0,133522033;0,347482107;0,018500107;0,024660078;0,020723558;0,027623871;0,158467472;0;0;0;0,6;117680,8919;111,4;105,9;107,2;109,2;5,2;6;2119,468892;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,255960067;1,150233291;0,873002244;0,105401021;8,490602658;2,321383172;0,212277427;1,237856318;1,552285982;0,608194377;-0,228208494;0,110604695;0,022540832;0,64421119;0,440530348;-4,498811565;-1,269991169;-2,120989923;-348555;2663276;0,391805623;4,901625731;1,552285982;-0,055603887;-0,06212558;-0,050488305;-0,161040388;-0,192578989;-0,195081525;0;0;0;0,916666667;117680,8919;111,4;105,9;107,2;109,2;5,2;6;1447,627713;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,077983338;0,58530774;0,101295513;0,457747264;4,624287143;2,121763177;1,881778753;19,08370902;10,71714636;0,914654988;0,040018325;0,907606359;0,065657948;0,093308421;0,923695255;-0,007767897;-0,082608138;4,783321454;6711;54583;0,085345012;6,468195004;10,71714636;0,028568428;0,009648177;0,012641334;0,093838741;0,097246395;0,027774942;1;0;0;0,023809524;117680,8919;111,4;105,9;107,2;109,2;5,2;6;294,4481555;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
0,652924923;0,517683198;0,01161489;0,125817907;4,454096397;3,422398812;2,994490748;-10,42210178;-3,767456597;1,361342614;-0,367678656;0,888715258;-0,472414064;-0,265431061;-3,247009482;-0,531809657;1,307975694;-10192,7;-203854;-576000;-0,361342614;5,498392079;-3,767456597;0,329780742;-0,153853694;-0,128912188;0,422387153;0,353947917;-0,028886822;0;0;0;0,045454545;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,2778357;1,042206551;0,377067699;0,231659476;5,21365137;3,199692732;3,194159081;17,03579789;3,573831164;0,781364907;0,090644312;0,998455973;0,217091066;0,279811763;141,6006038;0,217426779;0,992937883;12,96487196;39491;797353;0,218635093;2,544778685;3,573831164;0,019780405;0,004077851;0,009387259;0,021514938;0,045707485;0,013798036;0;0;0;0,4;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;1;1;0
1,01678451;0,91362259;0,054903941;0,103119205;1,919554311;1,571625832;1,562546802;98,64388798;47,46404293;0,979368556;0,020609297;0,995806777;0,016438221;0,02106858;4,920774648;0,016509912;0,796779964;1038,5616;5286000;8385000;0,020633905;7,553612608;47,46404293;0,041655821;0,009764404;0,01306369;0,471198569;0,630411449;0,013432807;0;0;0;0,666666667;117680,8919;111,4;105,9;107,2;109,2;5,2;6;44,2318531;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
1,002564108;0,238850728;0,047938578;0,672515145;11,60692253;2,155636817;2,140177707;-1551,757353;131,6086359;0,992459013;0,007520247;0,995003785;0,002544772;0,007598286;1,509339975;0,00255755;0,337458746;2,65647482;16247;3636;0,007540987;9,069963372;131,6086359;0,195397155;0,027340535;0,054921077;2,224422442;2,78630363;0,037767111;0;0;0;1;117680,8919;111,4;105,9;107,2;109,2;5,2;6;572,7125536;0;0;11,135;11,64666667;0,230513558;0,204003813;1424,385;-0,008215636;1166,804167;-0,175576749;97,28666667;-0,101347086;49;-0,075471698;0;0;0
